periodo,estacion,shac,codigo,nombre,año_slope,sign,sign_2,n,años_totales,percent,lon,lat
2010-2022,Primavera,SHAC_217,5410019,FUNDO LOS PINOS,-0.014999387500001404,1,0,6,13,0.46153846153846156,-70.6640909,-32.7807063
2010-2022,Verano,SHAC_217,5410020,FUNDO LOS CASTAÑOS,2.2928563525000003,0.0019817352294921875,1,8,13,0.6153846153846154,-70.6955378,-32.7623636
2010-2022,Otoño,SHAC_217,5410020,FUNDO LOS CASTAÑOS,1.7349987049999953,0.06028914451599121,0,6,13,0.46153846153846156,-70.6955378,-32.7623636
2010-2022,Invierno,SHAC_217,5410020,FUNDO LOS CASTAÑOS,1.8250001258333342,0.04760396480560303,1,9,13,0.6923076923076923,-70.6955378,-32.7623636
2010-2022,Primavera,SHAC_217,5410020,FUNDO LOS CASTAÑOS,1.6506251087500003,0.01648867130279541,1,9,13,0.6923076923076923,-70.6955378,-32.7623636
2010-2022,Verano,SHAC_217,5410021,FUNDO LOS MAITENES,3.2000007600000018,0.008534908294677734,1,6,13,0.46153846153846156,-70.6775462,-32.8399623
2010-2022,Otoño,SHAC_217,5410021,FUNDO LOS MAITENES,1.7299995400000014,0.7071142196655273,0,6,13,0.46153846153846156,-70.6775462,-32.8399623
2010-2022,Invierno,SHAC_217,5410021,FUNDO LOS MAITENES,-0.8492495544999995,1,0,4,13,0.3076923076923077,-70.6775462,-32.8399623
2010-2022,Primavera,SHAC_217,5410021,FUNDO LOS MAITENES,1.961332893916666,1,0,4,13,0.3076923076923077,-70.6775462,-32.8399623
2010-2022,Verano,SHAC_217,5410023,POZO MARTINEZ,2.5433336900000008,0.13312852382659912,0,7,13,0.5384615384615384,-70.7146141,-32.7769042
2010-2022,Otoño,SHAC_217,5410023,POZO MARTINEZ,2.742500145000001,0.13312852382659912,0,7,13,0.5384615384615384,-70.7146141,-32.7769042
2010-2022,Invierno,SHAC_217,5410023,POZO MARTINEZ,2.9933331800000005,0.13312852382659912,0,7,13,0.5384615384615384,-70.7146141,-32.7769042
2010-2022,Primavera,SHAC_217,5410023,POZO MARTINEZ,2.4311906949999997,0.06348657608032227,0,8,13,0.6153846153846154,-70.7146141,-32.7769042
2010-2022,Verano,SHAC_217,5414007,EL ASIENTO,5.213749887499999,1,0,4,13,0.3076923076923077,-70.7321111,-32.7355097
2010-2022,Otoño,SHAC_217,5414007,EL ASIENTO,5.519999506249998,1,0,4,13,0.3076923076923077,-70.7321111,-32.7355097
2010-2022,Invierno,SHAC_217,5414007,EL ASIENTO,6.315000534999999,1,0,3,13,0.23076923076923078,-70.7321111,-32.7355097
2010-2022,Primavera,SHAC_217,5414007,EL ASIENTO,6.786249955416668,1,0,4,13,0.3076923076923077,-70.7321111,-32.7355097
2010-2022,Verano,SHAC_217,5415008,PERFIL SAN FELIPE,1.5959791858,1.9800662994384766e-4,1,13,13,1,-70.7339299,-32.7363052
2010-2022,Otoño,SHAC_217,5415008,PERFIL SAN FELIPE,1.4643518063888892,7.79271125793457e-4,1,12,13,0.9230769230769231,-70.7339299,-32.7363052
2010-2022,Invierno,SHAC_217,5415008,PERFIL SAN FELIPE,1.4872223014861108,7.79271125793457e-4,1,12,13,0.9230769230769231,-70.7339299,-32.7363052
2010-2022,Primavera,SHAC_217,5415008,PERFIL SAN FELIPE,1.5129165861249998,1.6224384307861328e-4,1,12,13,0.9230769230769231,-70.7339299,-32.7363052
2010-2022,Verano,SHAC_218,5420009,FUNDO SAN ROQUE,0.03777779477777779,0.5846478939056396,0,11,13,0.8461538461538461,-70.8621518,-32.7926544
2010-2022,Otoño,SHAC_218,5420009,FUNDO SAN ROQUE,0.0042857271428571,1,0,11,13,0.8461538461538461,-70.8621518,-32.7926544
2010-2022,Invierno,SHAC_218,5420009,FUNDO SAN ROQUE,0.03200005285000009,0.16922855377197266,0,12,13,0.9230769230769231,-70.8621518,-32.7926544
2010-2022,Primavera,SHAC_218,5420009,FUNDO SAN ROQUE,-0.030000005500000006,0.3502013683319092,0,11,13,0.8461538461538461,-70.8621518,-32.7926544
2010-2022,Verano,SHAC_218,5423024,ASENTAMIENTO ROMERAL,NA,1,0,1,13,0.07692307692307693,-71.0254715,-32.8288434
2010-2022,Verano,SHAC_219,5420006,FUNDO SANTA ADRIANA,0.06344443428888888,0.06348657608032227,0,8,13,0.6153846153846154,-70.8291347,-32.7722176
2010-2022,Otoño,SHAC_219,5420006,FUNDO SANTA ADRIANA,0.030166661766666547,0.6021676063537598,0,9,13,0.6923076923076923,-70.8291347,-32.7722176
2010-2022,Invierno,SHAC_219,5420006,FUNDO SANTA ADRIANA,0.053333361999999905,0.367520809173584,0,7,13,0.5384615384615384,-70.8291347,-32.7722176
2010-2022,Primavera,SHAC_219,5420006,FUNDO SANTA ADRIANA,0.058750003562499986,0.367520809173584,0,7,13,0.5384615384615384,-70.8291347,-32.7722176
2010-2022,Verano,SHAC_219,5420007,HIJUELA PRINCIPAL,0.701250016625,1,0,4,13,0.3076923076923077,-70.8089525,-32.7566195
2010-2022,Otoño,SHAC_219,5420007,HIJUELA PRINCIPAL,0.5649999377500006,0.13285493850708008,0,6,13,0.46153846153846156,-70.8089525,-32.7566195
2010-2022,Invierno,SHAC_219,5420007,HIJUELA PRINCIPAL,0.28750002424999965,1,0,5,13,0.38461538461538464,-70.8089525,-32.7566195
2010-2022,Primavera,SHAC_219,5420007,HIJUELA PRINCIPAL,-1.01333355925,1,0,4,13,0.3076923076923077,-70.8089525,-32.7566195
2010-2022,Verano,SHAC_220,5423014,FUNDO FLORENCE,NA,1,0,1,13,0.07692307692307693,-71.1212261,-32.8394672
2010-2022,Otoño,SHAC_220,5423014,FUNDO FLORENCE,1.9783332345833335,1,0,4,13,0.3076923076923077,-71.1212261,-32.8394672
2010-2022,Invierno,SHAC_220,5423014,FUNDO FLORENCE,0.4166666666666667,1,0,3,13,0.23076923076923078,-71.1212261,-32.8394672
2010-2022,Primavera,SHAC_220,5423014,FUNDO FLORENCE,NA,1,0,1,13,0.07692307692307693,-71.1212261,-32.8394672
2010-2022,Verano,SHAC_220,5423015,RABUCO (1),0.42499998809999995,0.004931449890136719,1,12,13,0.9230769230769231,-71.1074083,-32.8731216
2010-2022,Otoño,SHAC_220,5423015,RABUCO (1),0.46583333277777783,0.009003877639770508,1,12,13,0.9230769230769231,-71.1074083,-32.8731216
2010-2022,Invierno,SHAC_220,5423015,RABUCO (1),0.41090911090909094,0.001845717430114746,1,11,13,0.8461538461538461,-71.1074083,-32.8731216
2010-2022,Primavera,SHAC_220,5423015,RABUCO (1),0.44825000765,0.005970954895019531,1,12,13,0.9230769230769231,-71.1074083,-32.8731216
2010-2022,Verano,SHAC_220,5423016,PARCELA 5,0.5000000075000001,1,0,5,13,0.38461538461538464,-71.2054788,-32.7971683
2010-2022,Otoño,SHAC_220,5423016,PARCELA 5,0.16666664166666673,1,0,5,13,0.38461538461538464,-71.2054788,-32.7971683
2010-2022,Invierno,SHAC_220,5423016,PARCELA 5,-0.05458333608333332,1,0,5,13,0.38461538461538464,-71.2054788,-32.7971683
2010-2022,Primavera,SHAC_220,5423016,PARCELA 5,-0.047083308374999945,1,0,4,13,0.3076923076923077,-71.2054788,-32.7971683
2010-2022,Verano,SHAC_220,5423017,ASENTAMIENTO MANUEL RODRIGUEZ (1),-0.029999970999999848,0.8762696385383606,0,11,13,0.8461538461538461,-71.145489,-32.8240565
2010-2022,Otoño,SHAC_220,5423017,ASENTAMIENTO MANUEL RODRIGUEZ (1),0.10124998291666668,0.011174798011779785,1,12,13,0.9230769230769231,-71.145489,-32.8240565
2010-2022,Invierno,SHAC_220,5423017,ASENTAMIENTO MANUEL RODRIGUEZ (1),0.026666680916666664,0.07392251491546631,0,12,13,0.9230769230769231,-71.145489,-32.8240565
2010-2022,Primavera,SHAC_220,5423017,ASENTAMIENTO MANUEL RODRIGUEZ (1),0.06722222433333333,0.042960166931152344,1,11,13,0.8461538461538461,-71.145489,-32.8240565
2010-2022,Verano,SHAC_220,5423018,ASENTAMIENTO LA SOMBRA,0.07499998816666668,6.767511367797852e-4,1,10,13,0.7692307692307693,-71.0555252,-32.8152318
2010-2022,Otoño,SHAC_220,5423018,ASENTAMIENTO LA SOMBRA,0.13444443875,0.0038913488388061523,1,12,13,0.9230769230769231,-71.0555252,-32.8152318
2010-2022,Invierno,SHAC_220,5423018,ASENTAMIENTO LA SOMBRA,0.13999998566666672,0.0030934810638427734,1,11,13,0.8461538461538461,-71.0555252,-32.8152318
2010-2022,Primavera,SHAC_220,5423018,ASENTAMIENTO LA SOMBRA,0.1170833275972222,0.033524155616760254,1,12,13,0.9230769230769231,-71.0555252,-32.8152318
2010-2022,Verano,SHAC_220,5423019,POZO RABUCO (2),0.17622220787777781,0.04408383369445801,1,13,13,1,-71.1156962,-32.8607713
2010-2022,Otoño,SHAC_220,5423019,POZO RABUCO (2),0.21674605689484128,0.016393303871154785,1,12,13,0.9230769230769231,-71.1156962,-32.8607713
2010-2022,Invierno,SHAC_220,5423019,POZO RABUCO (2),0.060820101465608505,0.11475670337677002,0,12,13,0.9230769230769231,-71.1156962,-32.8607713
2010-2022,Primavera,SHAC_220,5423019,POZO RABUCO (2),0.06750003508333302,0.14986073970794678,0,12,13,0.9230769230769231,-71.1156962,-32.8607713
2010-2022,Verano,SHAC_220,5423020,FUNDO ESPERANZA,NA,1,0,1,13,0.07692307692307693,-71.1021442,-32.8538395
2010-2022,Verano,SHAC_220,5423021,ASENTAMIENTO MANUEL RODRIGUEZ (2),0.20741072300000002,1,0,5,13,0.38461538461538464,-71.1549188,-32.8138394
2010-2022,Otoño,SHAC_220,5423021,ASENTAMIENTO MANUEL RODRIGUEZ (2),0.19687501717708328,1,0,4,13,0.3076923076923077,-71.1549188,-32.8138394
2010-2022,Invierno,SHAC_220,5423021,ASENTAMIENTO MANUEL RODRIGUEZ (2),0.16500000150000002,1,0,2,13,0.15384615384615385,-71.1549188,-32.8138394
2010-2022,Primavera,SHAC_220,5423021,ASENTAMIENTO MANUEL RODRIGUEZ (2),-0.1775000095,1,0,3,13,0.23076923076923078,-71.1549188,-32.8138394
2010-2022,Verano,SHAC_220,5423022,ASENTAMIENTO LOS AROMOS,0.060714279000000024,0.06348657608032227,0,8,13,0.6153846153846154,-71.0820648,-32.8280678
2010-2022,Otoño,SHAC_220,5423022,ASENTAMIENTO LOS AROMOS,0.031333324366666686,0.7105230093002319,0,8,13,0.6153846153846154,-71.0820648,-32.8280678
2010-2022,Invierno,SHAC_220,5423022,ASENTAMIENTO LOS AROMOS,-0.00733332533333334,1,0,8,13,0.6153846153846154,-71.0820648,-32.8280678
2010-2022,Primavera,SHAC_220,5423022,ASENTAMIENTO LOS AROMOS,0.007500000249999972,0.8792572021484375,0,7,13,0.5384615384615384,-71.0820648,-32.8280678
2010-2022,Verano,SHAC_220,5423023,ASENTAMIENTO MANUEL RODRIGUEZ (3),0.06714286114285715,0.10740470886230469,0,10,13,0.7692307692307693,-71.146715,-32.8066487
2010-2022,Otoño,SHAC_220,5423023,ASENTAMIENTO MANUEL RODRIGUEZ (3),0.142499998375,0.0030934810638427734,1,11,13,0.8461538461538461,-71.146715,-32.8066487
2010-2022,Invierno,SHAC_220,5423023,ASENTAMIENTO MANUEL RODRIGUEZ (3),-0.00888889366666665,0.8762696385383606,0,11,13,0.8461538461538461,-71.146715,-32.8066487
2010-2022,Primavera,SHAC_220,5423023,ASENTAMIENTO MANUEL RODRIGUEZ (3),0.1282499909625,0.016393303871154785,1,12,13,0.9230769230769231,-71.146715,-32.8066487
2010-2022,Verano,SHAC_220,5424006,PUCALAN DE NOGALES,0.6855555374444444,0.07150542736053467,0,7,13,0.5384615384615384,-71.199139,-32.7165421
2010-2022,Otoño,SHAC_220,5424006,PUCALAN DE NOGALES,0.5689999898999999,0.3864762783050537,0,8,13,0.6153846153846154,-71.199139,-32.7165421
2010-2022,Invierno,SHAC_220,5424006,PUCALAN DE NOGALES,0.7183333236666666,0.25965631008148193,0,6,13,0.46153846153846156,-71.199139,-32.7165421
2010-2022,Primavera,SHAC_220,5424006,PUCALAN DE NOGALES,0.6206249967916666,1,0,5,13,0.38461538461538464,-71.199139,-32.7165421
2010-2022,Verano,SHAC_220,5424007,ASENTAMIENTO NOGALES,0.20049998752499992,0.4506702423095703,0,12,13,0.9230769230769231,-71.1991017,-32.7167592
2010-2022,Otoño,SHAC_220,5424007,ASENTAMIENTO NOGALES,0.31000000237500003,0.042960166931152344,1,11,13,0.8461538461538461,-71.1991017,-32.7167592
2010-2022,Invierno,SHAC_220,5424007,ASENTAMIENTO NOGALES,0.013333320666666518,0.6404287815093994,0,11,13,0.8461538461538461,-71.1991017,-32.7167592
2010-2022,Primavera,SHAC_220,5424007,ASENTAMIENTO NOGALES,0.10850000390000006,0.5334165096282959,0,11,13,0.8461538461538461,-71.1991017,-32.7167592
2010-2022,Verano,SHAC_220,5424008,ASENTAMIENTO EL MELON,0.17888890377777777,0.2757577896118164,0,11,13,0.8461538461538461,-71.1969396,-32.6916638
2010-2022,Otoño,SHAC_220,5424008,ASENTAMIENTO EL MELON,0.23000001899999978,0.042960166931152344,1,11,13,0.8461538461538461,-71.1969396,-32.6916638
2010-2022,Invierno,SHAC_220,5424008,ASENTAMIENTO EL MELON,0.25750005249999997,0.16112494468688965,0,11,13,0.8461538461538461,-71.1969396,-32.6916638
2010-2022,Primavera,SHAC_220,5424008,ASENTAMIENTO EL MELON,0.15124997493750003,0.5334165096282959,0,11,13,0.8461538461538461,-71.1969396,-32.6916638
2010-2022,Verano,SHAC_220,5424010,FUNDO EL CARMEN,0.1333333253333333,0.007290363311767578,1,10,13,0.7692307692307693,-71.1717675,-32.7618931
2010-2022,Otoño,SHAC_220,5424010,FUNDO EL CARMEN,0.12085715704285716,0.02856767177581787,1,9,13,0.6923076923076923,-71.1717675,-32.7618931
2010-2022,Invierno,SHAC_220,5424010,FUNDO EL CARMEN,0.0959999919,0.012266039848327637,1,10,13,0.7692307692307693,-71.1717675,-32.7618931
2010-2022,Primavera,SHAC_220,5424010,FUNDO EL CARMEN,0.08499997850000007,1.863241195678711e-4,1,11,13,0.8461538461538461,-71.1717675,-32.7618931
2010-2022,Verano,SHAC_220,5424012,CONCHALI,-0.17249989499999985,1,0,5,13,0.38461538461538464,-71.1566256,-32.7943131
2010-2022,Otoño,SHAC_220,5424012,CONCHALI,0.2754166424583334,1,0,5,13,0.38461538461538464,-71.1566256,-32.7943131
2010-2022,Invierno,SHAC_220,5424012,CONCHALI,0.17374998349999987,1,0,5,13,0.38461538461538464,-71.1566256,-32.7943131
2010-2022,Primavera,SHAC_220,5424012,CONCHALI,0.08666670333333333,0.7071142196655273,0,6,13,0.46153846153846156,-71.1566256,-32.7943131
2010-2022,Verano,SHAC_220,5425006,PARCELA SAN ANTONIO,0.049999999999999954,0.01951754093170166,1,11,13,0.8461538461538461,-71.2051613,-32.7985807
2010-2022,Otoño,SHAC_220,5425006,PARCELA SAN ANTONIO,0.02416667333333337,0.7205147743225098,0,10,13,0.7692307692307693,-71.2051613,-32.7985807
2010-2022,Invierno,SHAC_220,5425006,PARCELA SAN ANTONIO,0.047500014249999944,0.21049761772155762,0,10,13,0.7692307692307693,-71.2051613,-32.7985807
2010-2022,Primavera,SHAC_220,5425006,PARCELA SAN ANTONIO,0.08428572749999999,0.031823158264160156,1,10,13,0.7692307692307693,-71.2051613,-32.7985807
2010-2022,Verano,SHAC_220,5427010,A.P. OLMUE,4.720000269000001,1,0,2,13,0.15384615384615385,-71.1154751,-32.8294012
2010-2022,Otoño,SHAC_220,5427010,A.P. OLMUE,0.46562499236607147,1,0,4,13,0.3076923076923077,-71.1154751,-32.8294012
2010-2022,Invierno,SHAC_220,5427010,A.P. OLMUE,2.099166599616667,1,0,5,13,0.38461538461538464,-71.1154751,-32.8294012
2010-2022,Primavera,SHAC_220,5427010,A.P. OLMUE,3.3724999435000003,1,0,5,13,0.38461538461538464,-71.1154751,-32.8294012
2010-2022,Verano,SHAC_221,5425004,CALLEJON ZARAVIA,-0.07833335523809518,0.602167546749115,0,9,13,0.6923076923076923,-71.227236,-32.8184529
2010-2022,Otoño,SHAC_221,5425004,CALLEJON ZARAVIA,0.07351188428571448,0.7105230093002319,0,8,13,0.6153846153846154,-71.227236,-32.8184529
2010-2022,Invierno,SHAC_221,5425004,CALLEJON ZARAVIA,-0.05642847809523796,0.465512216091156,0,9,13,0.6923076923076923,-71.227236,-32.8184529
2010-2022,Primavera,SHAC_221,5425004,CALLEJON ZARAVIA,-0.12531250656250037,0.602167546749115,0,9,13,0.6923076923076923,-71.227236,-32.8184529
2010-2022,Invierno,SHAC_221,5425005,CALLE SANTA MARIA,NA,1,0,1,13,0.07692307692307693,-71.2288218,-32.8366135
2010-2022,Primavera,SHAC_221,5425005,CALLE SANTA MARIA,NA,1,0,1,13,0.07692307692307693,-71.2288218,-32.8366135
2010-2022,Verano,SHAC_221,5426005,FUNDO ESMERALDA (1),0.1886607291607143,0.03920483589172363,1,12,13,0.9230769230769231,-71.2565717,-32.9175004
2010-2022,Otoño,SHAC_221,5426005,FUNDO ESMERALDA (1),0.31416667006944443,0.004931449890136719,1,12,13,0.9230769230769231,-71.2565717,-32.9175004
2010-2022,Invierno,SHAC_221,5426005,FUNDO ESMERALDA (1),0.0883333318888889,0.14986073970794678,0,12,13,0.9230769230769231,-71.2565717,-32.9175004
2010-2022,Primavera,SHAC_221,5426005,FUNDO ESMERALDA (1),0.15062500175000001,0.02364218235015869,1,12,13,0.9230769230769231,-71.2565717,-32.9175004
2010-2022,Verano,SHAC_221,5426006,FUNDO ESMERALDA (2),0.18361112403888888,0.004931449890136719,1,12,13,0.9230769230769231,-71.2565201,-32.9175735
2010-2022,Otoño,SHAC_221,5426006,FUNDO ESMERALDA (2),0.3434920798571429,7.79271125793457e-4,1,12,13,0.9230769230769231,-71.2565201,-32.9175735
2010-2022,Invierno,SHAC_221,5426006,FUNDO ESMERALDA (2),0.10174602528571429,0.032694458961486816,1,12,13,0.9230769230769231,-71.2565201,-32.9175735
2010-2022,Primavera,SHAC_221,5426006,FUNDO ESMERALDA (2),0.17649999225625002,4.7016143798828125e-4,1,12,13,0.9230769230769231,-71.2565201,-32.9175735
2010-2022,Verano,SHAC_221,5426007,FUNDO EL PROGRESO,0.19749997549999998,7.79271125793457e-4,1,12,13,0.9230769230769231,-71.228653,-32.797362
2010-2022,Otoño,SHAC_221,5426007,FUNDO EL PROGRESO,0.23729167129166662,0.0012689828872680664,1,12,13,0.9230769230769231,-71.228653,-32.797362
2010-2022,Invierno,SHAC_221,5426007,FUNDO EL PROGRESO,0.3233334221666666,2.7871131896972656e-4,1,12,13,0.9230769230769231,-71.228653,-32.797362
2010-2022,Primavera,SHAC_221,5426007,FUNDO EL PROGRESO,0.27937498696874985,1.6224384307861328e-4,1,12,13,0.9230769230769231,-71.228653,-32.797362
2010-2022,Verano,SHAC_221,5426008,FUNDO SAN ANTONIO,-0.056666665666666706,1,0,11,13,0.8461538461538461,-71.2286139,-32.797507
2010-2022,Otoño,SHAC_221,5426008,FUNDO SAN ANTONIO,-0.0571428367857143,0.47427433729171753,0,10,13,0.7692307692307693,-71.2286139,-32.797507
2010-2022,Invierno,SHAC_221,5426008,FUNDO SAN ANTONIO,-0.16666664691666672,0.028567679226398468,1,9,13,0.6923076923076923,-71.2286139,-32.797507
2010-2022,Primavera,SHAC_221,5426008,FUNDO SAN ANTONIO,-0.11500000975000002,0.03182312473654747,1,10,13,0.7692307692307693,-71.2286139,-32.797507
2010-2022,Verano,SHAC_221,5426009,ASENTAMIENTO EL CAJON,0.9966667491666668,1,0,4,13,0.3076923076923077,-71.2684009,-32.938198
2010-2022,Otoño,SHAC_221,5426009,ASENTAMIENTO EL CAJON,0.8159999848,0.13285493850708008,0,6,13,0.46153846153846156,-71.2684009,-32.938198
2010-2022,Invierno,SHAC_221,5426009,ASENTAMIENTO EL CAJON,0.01999998049999996,0.5660902261734009,0,6,13,0.46153846153846156,-71.2684009,-32.938198
2010-2022,Primavera,SHAC_221,5426009,ASENTAMIENTO EL CAJON,-0.03937500712499997,1,0,5,13,0.38461538461538464,-71.2684009,-32.938198
2010-2022,Verano,SHAC_221,5426011,FUNDO ESMERALDA (3),-0.004999995499999965,1,0,3,13,0.23076923076923078,-71.3104978,-32.9071727
2010-2022,Otoño,SHAC_221,5426011,FUNDO ESMERALDA (3),-0.10499995950000018,1,0,2,13,0.15384615384615385,-71.3104978,-32.9071727
2010-2022,Invierno,SHAC_221,5426011,FUNDO ESMERALDA (3),NA,1,0,1,13,0.07692307692307693,-71.3104978,-32.9071727
2010-2022,Primavera,SHAC_221,5426011,FUNDO ESMERALDA (3),-0.8100000025000003,1,0,2,13,0.15384615384615385,-71.3104978,-32.9071727
2010-2022,Verano,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,0.3079999923999999,0.25965631008148193,0,6,13,0.46153846153846156,-71.2039102,-32.8741271
2010-2022,Otoño,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,0.27249997862499997,0.45237040519714355,0,6,13,0.46153846153846156,-71.2039102,-32.8741271
2010-2022,Invierno,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,0.24875000087500004,0.07633280754089355,0,9,13,0.6923076923076923,-71.2039102,-32.8741271
2010-2022,Primavera,SHAC_221,5426014,ASENTAMIENTO LAS PATAGUAS,-0.1887500211875,1,0,5,13,0.38461538461538464,-71.2039102,-32.8741271
2010-2022,Verano,SHAC_221,5426015,PARCELA 12 LA CRUZ,0.007500022499999981,1,0,9,13,0.6923076923076923,-71.2046332,-32.8463486
2010-2022,Otoño,SHAC_221,5426015,PARCELA 12 LA CRUZ,-0.012499988000000017,0.7205147743225098,0,10,13,0.7692307692307693,-71.2046332,-32.8463486
2010-2022,Invierno,SHAC_221,5426015,PARCELA 12 LA CRUZ,-0.08571428485714286,0.2104976773262024,0,10,13,0.7692307692307693,-71.2046332,-32.8463486
2010-2022,Primavera,SHAC_221,5426015,PARCELA 12 LA CRUZ,-0.05928571733333332,0.17530807852745056,0,9,13,0.6923076923076923,-71.2046332,-32.8463486
2010-2022,Verano,SHAC_221,5426016,SAN ISIDRO PUENTE,0.08200001700000001,0.03549814224243164,1,7,13,0.5384615384615384,-71.2469277,-32.9018393
2010-2022,Otoño,SHAC_221,5426016,SAN ISIDRO PUENTE,0.0405000030333333,0.536186695098877,0,8,13,0.6153846153846154,-71.2469277,-32.9018393
2010-2022,Invierno,SHAC_221,5426016,SAN ISIDRO PUENTE,0.03249998900000001,0.3864762783050537,0,8,13,0.6153846153846154,-71.2469277,-32.9018393
2010-2022,Primavera,SHAC_221,5426016,SAN ISIDRO PUENTE,0.046666637166666636,0.07633280754089355,0,9,13,0.6923076923076923,-71.2469277,-32.9018393
2010-2022,Verano,SHAC_221,5426020,LAS CRUZADAS,1.1000000639999998,0.0081233978271484375,1,11,13,0.8461538461538461,-71.2950699,-32.9364844
2010-2022,Otoño,SHAC_221,5426020,LAS CRUZADAS,1.4444999937499998,0.012731313705444336,1,11,13,0.8461538461538461,-71.2950699,-32.9364844
2010-2022,Invierno,SHAC_221,5426020,LAS CRUZADAS,0.462474772469697,0.1304943561553955,0,12,13,0.9230769230769231,-71.2950699,-32.9364844
2010-2022,Primavera,SHAC_221,5426020,LAS CRUZADAS,0.95,0.004207491874694824,1,10,13,0.7692307692307693,-71.2950699,-32.9364844
2010-2022,Verano,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,0.11333332449999997,0.3359086513519287,0,12,13,0.9230769230769231,-71.2209505,-32.906064
2010-2022,Otoño,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,0.2788888877777778,0.042960166931152344,1,11,13,0.8461538461538461,-71.2209505,-32.906064
2010-2022,Invierno,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,0.14083331825,0.0467449426651001,1,12,13,0.9230769230769231,-71.2209505,-32.906064
2010-2022,Primavera,SHAC_221,5426022,ASENTAMIENTO LAS PATAGUAS,0.09928570899999999,0.042960166931152344,1,11,13,0.8461538461538461,-71.2209505,-32.906064
2010-2022,Verano,SHAC_222,5427011,FUNDO EL ROCIO,1.2666665713333336,1,0,3,13,0.23076923076923078,-71.241915,-33.0267508
2010-2022,Otoño,SHAC_222,5427011,FUNDO EL ROCIO,2.64249992225,1,0,2,13,0.15384615384615385,-71.241915,-33.0267508
2010-2022,Invierno,SHAC_222,5427011,FUNDO EL ROCIO,-0.2899999617999999,0.7071142196655273,0,6,13,0.46153846153846156,-71.241915,-33.0267508
2010-2022,Primavera,SHAC_222,5427011,FUNDO EL ROCIO,0.6683332322916666,1,0,5,13,0.38461538461538464,-71.241915,-33.0267508
2010-2022,Verano,SHAC_222,5427012,SAN CARLOS PELUMPEN,NA,1,0,1,13,0.07692307692307693,-71.190709,-33.0144318
2010-2022,Otoño,SHAC_222,5427012,SAN CARLOS PELUMPEN,1.1371428972857145,1,0,2,13,0.15384615384615385,-71.190709,-33.0144318
2010-2022,Primavera,SHAC_222,5427012,SAN CARLOS PELUMPEN,NA,1,0,1,13,0.07692307692307693,-71.190709,-33.0144318
2010-2022,Verano,SHAC_223,5422003,A.P. LLAY LLAY (1),0.1333333253333333,0.012731313705444336,1,11,13,0.8461538461538461,-70.9601793,-32.8436094
2010-2022,Otoño,SHAC_223,5422003,A.P. LLAY LLAY (1),0.11499998585714284,0.07392251491546631,0,12,13,0.9230769230769231,-70.9601793,-32.8436094
2010-2022,Invierno,SHAC_223,5422003,A.P. LLAY LLAY (1),0.07916666575,0.16922855377197266,0,12,13,0.9230769230769231,-70.9601793,-32.8436094
2010-2022,Primavera,SHAC_223,5422003,A.P. LLAY LLAY (1),0.09864285028928568,0.0467449426651001,1,12,13,0.9230769230769231,-70.9601793,-32.8436094
2010-2022,Verano,SHAC_223,5422005,A.P. LLAY LLAY (2),NA,1,0,1,13,0.07692307692307693,-70.9580564,-32.8447248
2010-2022,Otoño,SHAC_223,5422005,A.P. LLAY LLAY (2),0.149999977,1,0,2,13,0.15384615384615385,-70.9580564,-32.8447248
2010-2022,Primavera,SHAC_223,5422005,A.P. LLAY LLAY (2),NA,1,0,1,13,0.07692307692307693,-70.9580564,-32.8447248
2010-2022,Verano,SHAC_224,5414008,PERFIL PUTAENDO (1),2.6950003300000005,0.22955620288848877,0,7,13,0.5384615384615384,-70.7507077,-32.6911302
2010-2022,Otoño,SHAC_224,5414008,PERFIL PUTAENDO (1),1.9720842037500006,0.10776233673095703,0,8,13,0.6153846153846154,-70.7507077,-32.6911302
2010-2022,Invierno,SHAC_224,5414008,PERFIL PUTAENDO (1),2.0878595635714277,0.1735461950302124,0,8,13,0.6153846153846154,-70.7507077,-32.6911302
2010-2022,Primavera,SHAC_224,5414008,PERFIL PUTAENDO (1),2.406249679166668,0.06348657608032227,0,8,13,0.6153846153846154,-70.7507077,-32.6911302
2010-2022,Verano,SHAC_224,5414009,PERFIL PUTAENDO (2),3.03666687,0.45237040519714355,0,6,13,0.46153846153846156,-70.7493271,-32.6969036
2010-2022,Otoño,SHAC_224,5414009,PERFIL PUTAENDO (2),4.1618757237500015,1,0,5,13,0.38461538461538464,-70.7493271,-32.6969036
2010-2022,Invierno,SHAC_224,5414009,PERFIL PUTAENDO (2),3.770001093333333,1,0,4,13,0.3076923076923077,-70.7493271,-32.6969036
2010-2022,Primavera,SHAC_224,5414009,PERFIL PUTAENDO (2),3.333333015000001,1,0,4,13,0.3076923076923077,-70.7493271,-32.6969036
